year_end,tract_2010,parcels
2002,55079010600,265
2002,55079010700,425
2002,55079010800,240
2002,55079011000,419
2002,55079011100,129
2002,55079011200,386
2002,55079011300,168
2002,55079011400,182
2002,55079012200,436
2002,55079012300,165
2002,55079012400,633
2002,55079012500,561
2002,55079012600,698
2002,55079012700,431
2002,55079012800,629
2002,55079012900,911
2002,55079013000,495
2002,55079013300,279
2002,55079013400,345
2002,55079013500,61
2002,55079013600,178
2002,55079013700,119
2002,55079014300,230
2002,55079014400,65
2002,55079014600,61
2002,55079014700,70
2002,55079014800,86
2002,55079014900,105
2002,55079015700,478
2002,55079015800,402
2002,55079015900,493
2002,55079016000,496
2002,55079016100,621
2002,55079016200,543
2002,55079016300,777
2002,55079016400,671
2002,55079016500,401
2002,55079016600,304
2002,55079016700,441
2002,55079016800,493
2002,55079016900,631
2002,55079017000,956
2002,55079017100,484
2002,55079017200,470
2002,55079017300,671
2002,55079017400,413
2002,55079017500,613
2002,55079017600,439
2002,55079017900,683
2002,55079018000,671
2002,55079018100,720
2002,55079018200,534
2002,55079018300,637
2002,55079018400,444
2002,55079018500,606
2002,55079018600,466
2002,55079018700,542
2002,55079018800,346
2002,55079018900,367
2002,55079019000,1352
2002,55079019100,621
2002,55079019200,1147
2002,55079019300,970
2002,55079019400,801
2002,55079019500,1018
2002,55079019600,998
2002,55079019700,1335
2002,55079019800,1597
2002,55079019900,994
2002,55079020000,623
2002,55079020100,707
2002,55079020200,955
2002,55079020300,1128
2002,55079020400,627
2002,55079020500,636
2002,55079020600,1245
2002,55079020700,1402
2002,55079020800,1043
2002,55079020900,828
2002,55079021000,785
2002,55079021100,523
2002,55079021200,468
2002,55079021300,314
2002,55079021400,414
2002,55079021500,924
2002,55079021600,1235
2002,55079021700,1864
2002,55079021800,468
2002,55079060200,19
2002,55079080400,2
2002,55079090200,12
2002,55079091000,23
2002,55079091300,9
2002,55079091400,7
2002,55079101600,10
2002,55079110100,23
2002,55079120300,14
2002,55079120400,33
2002,55079120502,10
2002,55079185100,8
2002,55079185200,22
2002,55079185400,365
2002,55079185500,324
2002,55079185600,352
2002,55079185700,436
2002,55079185800,395
2002,55079185900,197
2002,55079186000,70
2002,55079186100,278
2002,55079186200,213
2002,55079186300,80
2002,55079186400,3
2002,55079186500,295
2002,55079186600,398
2002,55079186800,67
2002,55079186900,72
2002,55079187000,428
2002,55079187400,241
2002,55079980000,16
2003,55079000101,606
2003,55079000102,950
2003,55079000201,908
2003,55079000202,1273
2003,55079000301,667
2003,55079000302,500
2003,55079000303,469
2003,55079000304,1056
2003,55079000400,373
2003,55079000501,749
2003,55079000502,457
2003,55079000600,1455
2003,55079000700,1031
2003,55079000800,1296
2003,55079000900,655
2003,55079001000,989
2003,55079001100,512
2003,55079001200,471
2003,55079001300,911
2003,55079001400,330
2003,55079001500,601
2003,55079001600,607
2003,55079001700,960
2003,55079001800,580
2003,55079001900,838
2003,55079002000,710
2003,55079002100,568
2003,55079002200,574
2003,55079002300,1133
2003,55079002400,533
2003,55079002500,549
2003,55079002600,832
2003,55079002700,608
2003,55079002800,570
2003,55079002900,665
2003,55079003000,1197
2003,55079003100,1052
2003,55079003200,848
2003,55079003300,1147
2003,55079003400,1425
2003,55079003500,1048
2003,55079003600,544
2003,55079003700,777
2003,55079003800,669
2003,55079003900,782
2003,55079004000,541
2003,55079004100,805
2003,55079004200,685
2003,55079004300,1468
2003,55079004400,458
2003,55079004500,639
2003,55079004600,762
2003,55079004700,1078
2003,55079004800,1001
2003,55079004900,1196
2003,55079005000,1372
2003,55079005100,733
2003,55079005200,572
2003,55079005300,709
2003,55079005400,1379
2003,55079005500,1209
2003,55079005600,783
2003,55079005700,851
2003,55079005800,967
2003,55079005900,912
2003,55079006000,522
2003,55079006100,569
2003,55079006200,566
2003,55079006300,598
2003,55079006400,577
2003,55079006500,642
2003,55079006600,774
2003,55079006700,328
2003,55079006800,643
2003,55079006900,528
2003,55079007000,583
2003,55079007100,469
2003,55079007200,781
2003,55079007300,550
2003,55079007400,429
2003,55079007500,731
2003,55079007600,394
2003,55079007700,497
2003,55079007800,548
2003,55079007900,395
2003,55079008000,427
2003,55079008100,281
2003,55079008400,316
2003,55079008500,280
2003,55079008600,316
2003,55079008700,342
2003,55079008800,425
2003,55079008900,308
2003,55079009000,427
2003,55079009100,538
2003,55079009200,369
2003,55079009300,727
2003,55079009400,746
2003,55079009500,626
2003,55079009600,425
2003,55079009700,303
2003,55079009800,265
2003,55079009900,321
2003,55079010600,266
2003,55079010700,450
2003,55079010800,241
2003,55079011000,421
2003,55079011100,130
2003,55079011200,386
2003,55079011300,207
2003,55079011400,229
2003,55079012200,435
2003,55079012300,165
2003,55079012400,633
2003,55079012500,561
2003,55079012600,699
2003,55079012700,432
2003,55079012800,627
2003,55079012900,912
2003,55079013000,495
2003,55079013300,279
2003,55079013400,345
2003,55079013500,64
2003,55079013600,180
2003,55079013700,118
2003,55079014300,228
2003,55079014400,64
2003,55079014600,62
2003,55079014700,71
2003,55079014800,87
2003,55079014900,104
2003,55079015700,473
2003,55079015800,401
2003,55079015900,492
2003,55079016000,500
2003,55079016100,620
2003,55079016200,544
2003,55079016300,778
2003,55079016400,666
2003,55079016500,394
2003,55079016600,366
2003,55079016700,441
2003,55079016800,492
2003,55079016900,631
2003,55079017000,953
2003,55079017100,484
2003,55079017200,471
2003,55079017300,671
2003,55079017400,412
2003,55079017500,613
2003,55079017600,439
2003,55079017900,683
2003,55079018000,676
2003,55079018100,721
2003,55079018200,534
2003,55079018300,637
2003,55079018400,444
2003,55079018500,607
2003,55079018600,466
2003,55079018700,541
2003,55079018800,345
2003,55079018900,368
2003,55079019000,1351
2003,55079019100,639
2003,55079019200,1149
2003,55079019300,970
2003,55079019400,840
2003,55079019500,1019
2003,55079019600,999
2003,55079019700,1336
2003,55079019800,1596
2003,55079019900,994
2003,55079020000,623
2003,55079020100,708
2003,55079020200,955
2003,55079020300,1127
2003,55079020400,626
2003,55079020500,636
2003,55079020600,1244
2003,55079020700,1402
2003,55079020800,1043
2003,55079020900,827
2003,55079021000,785
2003,55079021100,523
2003,55079021200,471
2003,55079021300,314
2003,55079021400,414
2003,55079021500,926
2003,55079021600,1238
2003,55079021700,1865
2003,55079021800,468
2003,55079060200,19
2003,55079080400,2
2003,55079090200,12
2003,55079091000,23
2003,55079091300,9
2003,55079091400,7
2003,55079101600,10
2003,55079110100,23
2003,55079120300,14
2003,55079120400,33
2003,55079120502,10
2003,55079185100,8
2003,55079185200,22
2003,55079185400,354
2003,55079185500,319
2003,55079185600,350
2003,55079185700,437
2003,55079185800,396
2003,55079185900,196
2003,55079186000,81
2003,55079186100,277
2003,55079186200,212
2003,55079186300,80
2003,55079186400,3
2003,55079186500,291
2003,55079186600,398
2003,55079186800,66
2003,55079186900,172
2003,55079187000,435
2003,55079187400,294
2003,55079980000,16
2004,55079000101,607
2004,55079000102,950
2004,55079000201,909
2004,55079000202,1277
2004,55079000301,669
2004,55079000302,502
2004,55079000303,470
2004,55079000304,1071
2004,55079000400,373
2004,55079000501,750
2004,55079000502,457
2004,55079000600,1455
2004,55079000700,1030
2004,55079000800,1297
2004,55079000900,655
2004,55079001000,990
2004,55079001100,512
2004,55079001200,471
2004,55079001300,911
2004,55079001400,330
2004,55079001500,601
2004,55079001600,607
2004,55079001700,960
2004,55079001800,582
2004,55079001900,837
2004,55079002000,710
2004,55079002100,570
2004,55079002200,576
2004,55079002300,1133
2004,55079002400,535
2004,55079002500,552
2004,55079002600,834
2004,55079002700,608
2004,55079002800,572
2004,55079002900,666
2004,55079003000,1201
2004,55079003100,1052
2004,55079003200,848
2004,55079003300,1147
2004,55079003400,1428
2004,55079003500,1048
2004,55079003600,544
2004,55079003700,778
2004,55079003800,668
2004,55079003900,782
2004,55079004000,547
2004,55079004100,805
2004,55079004200,686
2004,55079004300,1468
2004,55079004400,461
2004,55079004500,641
2004,55079004600,764
2004,55079004700,1077
2004,55079004800,1003
2004,55079004900,1196
2004,55079005000,1372
2004,55079005100,734
2004,55079005200,572
2004,55079005300,709
2004,55079005400,1379
2004,55079005500,1209
2004,55079005600,783
2004,55079005700,852
2004,55079005800,967
2004,55079005900,914
2004,55079006000,523
2004,55079006100,571
2004,55079006200,571
2004,55079006300,599
2004,55079006400,589
2004,55079006500,649
2004,55079006600,774
2004,55079006700,333
2004,55079006800,647
2004,55079006900,532
2004,55079007000,586
2004,55079007100,468
2004,55079007200,816
2004,55079007300,549
2004,55079007400,429
2004,55079007500,733
2004,55079007600,394
2004,55079007700,497
2004,55079007800,548
2004,55079007900,395
2004,55079008000,425
2004,55079008100,283
2004,55079008400,317
2004,55079008500,283
2004,55079008600,318
2004,55079008700,338
2004,55079008800,428
2004,55079008900,309
2004,55079009000,429
2004,55079009100,543
2004,55079009200,370
2004,55079009300,727
2004,55079009400,747
2004,55079009500,626
2004,55079009600,427
2004,55079009700,305
2004,55079009800,270
2004,55079009900,326
2004,55079010600,290
2004,55079010700,452
2004,55079010800,274
2004,55079011000,421
2004,55079011100,129
2004,55079011200,468
2004,55079011300,207
2004,55079011400,303
2004,55079012200,440
2004,55079012300,173
2004,55079012400,633
2004,55079012500,560
2004,55079012600,699
2004,55079012700,433
2004,55079012800,628
2004,55079012900,914
2004,55079013000,496
2004,55079013300,279
2004,55079013400,349
2004,55079013500,66
2004,55079013600,182
2004,55079013700,117
2004,55079014300,227
2004,55079014400,192
2004,55079014600,63
2004,55079014700,69
2004,55079014800,88
2004,55079014900,103
2004,55079015700,476
2004,55079015800,402
2004,55079015900,493
2004,55079016000,506
2004,55079016100,620
2004,55079016200,543
2004,55079016300,779
2004,55079016400,669
2004,55079016500,393
2004,55079016600,366
2004,55079016700,442
2004,55079016800,493
2004,55079016900,635
2004,55079017000,956
2004,55079017100,484
2004,55079017200,470
2004,55079017300,671
2004,55079017400,414
2004,55079017500,614
2004,55079017600,439
2004,55079017900,684
2004,55079018000,681
2004,55079018100,722
2004,55079018200,535
2004,55079018300,638
2004,55079018400,446
2004,55079018500,607
2004,55079018600,467
2004,55079018700,543
2004,55079018800,346
2004,55079018900,369
2004,55079019000,1351
2004,55079019100,664
2004,55079019200,1149
2004,55079019300,970
2004,55079019400,841
2004,55079019500,1019
2004,55079019600,999
2004,55079019700,1336
2004,55079019800,1597
2004,55079019900,994
2004,55079020000,623
2004,55079020100,709
2004,55079020200,955
2004,55079020300,1129
2004,55079020400,627
2004,55079020500,636
2004,55079020600,1245
2004,55079020700,1403
2004,55079020800,1043
2004,55079020900,828
2004,55079021000,787
2004,55079021100,523
2004,55079021200,471
2004,55079021300,314
2004,55079021400,414
2004,55079021500,926
2004,55079021600,1238
2004,55079021700,1865
2004,55079021800,468
2004,55079060200,19
2004,55079080400,2
2004,55079090200,12
2004,55079091000,23
2004,55079091300,9
2004,55079091400,7
2004,55079101600,10
2004,55079110100,23
2004,55079120300,14
2004,55079120400,33
2004,55079120502,10
2004,55079185100,8
2004,55079185200,22
2004,55079185400,357
2004,55079185500,321
2004,55079185600,351
2004,55079185700,438
2004,55079185800,405
2004,55079185900,213
2004,55079186000,81
2004,55079186100,274
2004,55079186200,212
2004,55079186300,130
2004,55079186400,3
2004,55079186500,289
2004,55079186600,400
2004,55079186800,67
2004,55079186900,170
2004,55079187000,442
2004,55079187400,354
2004,55079980000,17
2005,55079000101,618
2005,55079000102,952
2005,55079000201,910
2005,55079000202,1322
2005,55079000301,670
2005,55079000302,530
2005,55079000303,471
2005,55079000304,1073
2005,55079000400,373
2005,55079000501,750
2005,55079000502,458
2005,55079000600,1460
2005,55079000700,1030
2005,55079000800,1303
2005,55079000900,654
2005,55079001000,992
2005,55079001100,513
2005,55079001200,471
2005,55079001300,911
2005,55079001400,330
2005,55079001500,601
2005,55079001600,607
2005,55079001700,961
2005,55079001800,582
2005,55079001900,837
2005,55079002000,710
2005,55079002100,568
2005,55079002200,576
2005,55079002300,1133
2005,55079002400,534
2005,55079002500,552
2005,55079002600,832
2005,55079002700,606
2005,55079002800,570
2005,55079002900,664
2005,55079003000,1200
2005,55079003100,1054
2005,55079003200,849
2005,55079003300,1148
2005,55079003400,1428
2005,55079003500,1049
2005,55079003600,543
2005,55079003700,778
2005,55079003800,667
2005,55079003900,783
2005,55079004000,559
2005,55079004100,804
2005,55079004200,685
2005,55079004300,1468
2005,55079004400,461
2005,55079004500,641
2005,55079004600,763
2005,55079004700,1074
2005,55079004800,1002
2005,55079004900,1196
2005,55079005000,1371
2005,55079005100,732
2005,55079005200,572
2005,55079005300,708
2005,55079005400,1374
2005,55079005500,1209
2005,55079005600,782
2005,55079005700,851
2005,55079005800,966
2005,55079005900,914
2005,55079006000,523
2005,55079006100,571
2005,55079006200,571
2005,55079006300,594
2005,55079006400,581
2005,55079006500,643
2005,55079006600,767
2005,55079006700,333
2005,55079006800,643
2005,55079006900,536
2005,55079007000,583
2005,55079007100,468
2005,55079007200,817
2005,55079007300,557
2005,55079007400,427
2005,55079007500,734
2005,55079007600,395
2005,55079007700,497
2005,55079007800,549
2005,55079007900,399
2005,55079008000,426
2005,55079008100,282
2005,55079008400,315
2005,55079008500,279
2005,55079008600,315
2005,55079008700,336
2005,55079008800,427
2005,55079008900,306
2005,55079009000,423
2005,55079009100,541
2005,55079009200,370
2005,55079009300,727
2005,55079009400,748
2005,55079009500,626
2005,55079009600,432
2005,55079009700,313
2005,55079009800,266
2005,55079009900,338
2005,55079010600,299
2005,55079010700,544
2005,55079010800,388
2005,55079011000,453
2005,55079011100,128
2005,55079011200,465
2005,55079011300,207
2005,55079011400,302
2005,55079012200,442
2005,55079012300,173
2005,55079012400,633
2005,55079012500,560
2005,55079012600,699
2005,55079012700,434
2005,55079012800,628
2005,55079012900,915
2005,55079013000,496
2005,55079013300,280
2005,55079013400,347
2005,55079013500,66
2005,55079013600,181
2005,55079013700,116
2005,55079014300,301
2005,55079014400,221
2005,55079014600,62
2005,55079014700,71
2005,55079014800,86
2005,55079014900,103
2005,55079015700,477
2005,55079015800,403
2005,55079015900,492
2005,55079016000,507
2005,55079016100,621
2005,55079016200,542
2005,55079016300,774
2005,55079016400,669
2005,55079016500,393
2005,55079016600,365
2005,55079016700,440
2005,55079016800,492
2005,55079016900,636
2005,55079017000,951
2005,55079017100,484
2005,55079017200,470
2005,55079017300,668
2005,55079017400,414
2005,55079017500,612
2005,55079017600,438
2005,55079017900,696
2005,55079018000,691
2005,55079018100,722
2005,55079018200,535
2005,55079018300,639
2005,55079018400,446
2005,55079018500,607
2005,55079018600,467
2005,55079018700,542
2005,55079018800,346
2005,55079018900,370
2005,55079019000,1351
2005,55079019100,678
2005,55079019200,1149
2005,55079019300,970
2005,55079019400,852
2005,55079019500,1020
2005,55079019600,999
2005,55079019700,1338
2005,55079019800,1598
2005,55079019900,994
2005,55079020000,624
2005,55079020100,709
2005,55079020200,955
2005,55079020300,1129
2005,55079020400,627
2005,55079020500,636
2005,55079020600,1246
2005,55079020700,1403
2005,55079020800,1045
2005,55079020900,831
2005,55079021000,787
2005,55079021100,524
2005,55079021200,471
2005,55079021300,314
2005,55079021400,414
2005,55079021500,933
2005,55079021600,1238
2005,55079021700,1868
2005,55079021800,468
2005,55079060200,19
2005,55079080400,2
2005,55079090200,12
2005,55079091000,23
2005,55079091300,9
2005,55079091400,7
2005,55079101600,10
2005,55079110100,23
2005,55079120300,14
2005,55079120400,33
2005,55079120502,10
2005,55079185100,8
2005,55079185200,22
2005,55079185400,355
2005,55079185500,327
2005,55079185600,348
2005,55079185700,436
2005,55079185800,407
2005,55079185900,222
2005,55079186000,85
2005,55079186100,273
2005,55079186200,208
2005,55079186300,130
2005,55079186400,2
2005,55079186500,289
2005,55079186600,398
2005,55079186800,67
2005,55079186900,169
2005,55079187000,441
2005,55079187400,386
2005,55079980000,17
2006,55079000101,619
2006,55079000102,954
2006,55079000201,917
2006,55079000202,1326
2006,55079000301,670
2006,55079000302,557
2006,55079000303,472
2006,55079000304,1073
2006,55079000400,373
2006,55079000501,752
2006,55079000502,458
2006,55079000600,1460
2006,55079000700,1030
2006,55079000800,1303
2006,55079000900,653
2006,55079001000,994
2006,55079001100,513
2006,55079001200,470
2006,55079001300,911
2006,55079001400,330
2006,55079001500,602
2006,55079001600,607
2006,55079001700,961
2006,55079001800,581
2006,55079001900,837
2006,55079002000,710
2006,55079002100,568
2006,55079002200,576
2006,55079002300,1133
2006,55079002400,532
2006,55079002500,552
2006,55079002600,834
2006,55079002700,607
2006,55079002800,571
2006,55079002900,664
2006,55079003000,1201
2006,55079003100,1054
2006,55079003200,850
2006,55079003300,1149
2006,55079003400,1429
2006,55079003500,1050
2006,55079003600,545
2006,55079003700,778
2006,55079003800,667
2006,55079003900,783
2006,55079004000,562
2006,55079004100,804
2006,55079004200,685
2006,55079004300,1469
2006,55079004400,463
2006,55079004500,638
2006,55079004600,762
2006,55079004700,1073
2006,55079004800,1003
2006,55079004900,1197
2006,55079005000,1371
2006,55079005100,733
2006,55079005200,572
2006,55079005300,709
2006,55079005400,1374
2006,55079005500,1209
2006,55079005600,782
2006,55079005700,852
2006,55079005800,966
2006,55079005900,914
2006,55079006000,523
2006,55079006100,571
2006,55079006200,571
2006,55079006300,590
2006,55079006400,580
2006,55079006500,644
2006,55079006600,756
2006,55079006700,333
2006,55079006800,640
2006,55079006900,535
2006,55079007000,583
2006,55079007100,509
2006,55079007200,816
2006,55079007300,563
2006,55079007400,442
2006,55079007500,734
2006,55079007600,393
2006,55079007700,497
2006,55079007800,558
2006,55079007900,401
2006,55079008000,426
2006,55079008100,281
2006,55079008400,312
2006,55079008500,276
2006,55079008600,313
2006,55079008700,329
2006,55079008800,421
2006,55079008900,306
2006,55079009000,421
2006,55079009100,542
2006,55079009200,371
2006,55079009300,727
2006,55079009400,748
2006,55079009500,625
2006,55079009600,431
2006,55079009700,319
2006,55079009800,269
2006,55079009900,337
2006,55079010600,300
2006,55079010700,542
2006,55079010800,385
2006,55079011000,456
2006,55079011100,135
2006,55079011200,512
2006,55079011300,294
2006,55079011400,307
2006,55079012200,441
2006,55079012300,173
2006,55079012400,633
2006,55079012500,560
2006,55079012600,698
2006,55079012700,434
2006,55079012800,629
2006,55079012900,915
2006,55079013000,496
2006,55079013300,282
2006,55079013400,346
2006,55079013500,66
2006,55079013600,183
2006,55079013700,119
2006,55079014300,302
2006,55079014400,220
2006,55079014600,61
2006,55079014700,69
2006,55079014800,87
2006,55079014900,103
2006,55079015700,474
2006,55079015800,404
2006,55079015900,492
2006,55079016000,507
2006,55079016100,621
2006,55079016200,540
2006,55079016300,774
2006,55079016400,667
2006,55079016500,394
2006,55079016600,365
2006,55079016700,439
2006,55079016800,488
2006,55079016900,635
2006,55079017000,954
2006,55079017100,483
2006,55079017200,473
2006,55079017300,671
2006,55079017400,413
2006,55079017500,614
2006,55079017600,440
2006,55079017900,695
2006,55079018000,688
2006,55079018100,722
2006,55079018200,538
2006,55079018300,640
2006,55079018400,448
2006,55079018500,607
2006,55079018600,467
2006,55079018700,544
2006,55079018800,346
2006,55079018900,371
2006,55079019000,1350
2006,55079019100,702
2006,55079019200,1149
2006,55079019300,970
2006,55079019400,857
2006,55079019500,1019
2006,55079019600,999
2006,55079019700,1336
2006,55079019800,1598
2006,55079019900,996
2006,55079020000,624
2006,55079020100,709
2006,55079020200,955
2006,55079020300,1127
2006,55079020400,628
2006,55079020500,637
2006,55079020600,1246
2006,55079020700,1402
2006,55079020800,1045
2006,55079020900,832
2006,55079021000,786
2006,55079021100,524
2006,55079021200,470
2006,55079021300,314
2006,55079021400,414
2006,55079021500,934
2006,55079021600,1238
2006,55079021700,1866
2006,55079021800,468
2006,55079060200,19
2006,55079080400,2
2006,55079090200,12
2006,55079091000,23
2006,55079091300,9
2006,55079091400,7
2006,55079101600,10
2006,55079110100,23
2006,55079120300,14
2006,55079120400,33
2006,55079120502,10
2006,55079185100,8
2006,55079185200,22
2006,55079185400,355
2006,55079185500,332
2006,55079185600,352
2006,55079185700,436
2006,55079185800,404
2006,55079185900,228
2006,55079186000,91
2006,55079186100,273
2006,55079186200,211
2006,55079186300,130
2006,55079186400,2
2006,55079186500,319
2006,55079186600,419
2006,55079186800,67
2006,55079186900,168
2006,55079187000,443
2006,55079187400,626
2006,55079980000,17
2007,55079000101,620
2007,55079000102,955
2007,55079000201,929
2007,55079000202,1338
2007,55079000301,669
2007,55079000302,569
2007,55079000303,475
2007,55079000304,1072
2007,55079000400,373
2007,55079000501,751
2007,55079000502,457
2007,55079000600,1458
2007,55079000700,1028
2007,55079000800,1307
2007,55079000900,653
2007,55079001000,996
2007,55079001100,513
2007,55079001200,470
2007,55079001300,911
2007,55079001400,329
2007,55079001500,602
2007,55079001600,606
2007,55079001700,961
2007,55079001800,581
2007,55079001900,836
2007,55079002000,710
2007,55079002100,568
2007,55079002200,577
2007,55079002300,1129
2007,55079002400,532
2007,55079002500,549
2007,55079002600,833
2007,55079002700,607
2007,55079002800,572
2007,55079002900,664
2007,55079003000,1200
2007,55079003100,1055
2007,55079003200,850
2007,55079003300,1149
2007,55079003400,1437
2007,55079003500,1046
2007,55079003600,545
2007,55079003700,778
2007,55079003800,669
2007,55079003900,782
2007,55079004000,563
2007,55079004100,803
2007,55079004200,684
2007,55079004300,1468
2007,55079004400,525
2007,55079004500,637
2007,55079004600,761
2007,55079004700,1071
2007,55079004800,1003
2007,55079004900,1197
2007,55079005000,1369
2007,55079005100,733
2007,55079005200,572
2007,55079005300,709
2007,55079005400,1375
2007,55079005500,1209
2007,55079005600,782
2007,55079005700,852
2007,55079005800,965
2007,55079005900,910
2007,55079006000,521
2007,55079006100,570
2007,55079006200,569
2007,55079006300,588
2007,55079006400,575
2007,55079006500,645
2007,55079006600,756
2007,55079006700,329
2007,55079006800,635
2007,55079006900,535
2007,55079007000,584
2007,55079007100,509
2007,55079007200,780
2007,55079007300,561
2007,55079007400,438
2007,55079007500,734
2007,55079007600,390
2007,55079007700,495
2007,55079007800,560
2007,55079007900,400
2007,55079008000,425
2007,55079008100,281
2007,55079008400,305
2007,55079008500,274
2007,55079008600,346
2007,55079008700,327
2007,55079008800,416
2007,55079008900,309
2007,55079009000,428
2007,55079009100,545
2007,55079009200,373
2007,55079009300,726
2007,55079009400,746
2007,55079009500,625
2007,55079009600,431
2007,55079009700,324
2007,55079009800,276
2007,55079009900,347
2007,55079010600,303
2007,55079010700,613
2007,55079010800,410
2007,55079011000,449
2007,55079011100,140
2007,55079011200,612
2007,55079011300,293
2007,55079011400,304
2007,55079012200,439
2007,55079012300,172
2007,55079012400,633
2007,55079012500,565
2007,55079012600,699
2007,55079012700,434
2007,55079012800,628
2007,55079012900,944
2007,55079013000,495
2007,55079013300,281
2007,55079013400,346
2007,55079013500,67
2007,55079013600,182
2007,55079013700,119
2007,55079014300,352
2007,55079014400,388
2007,55079014600,54
2007,55079014700,68
2007,55079014800,87
2007,55079014900,102
2007,55079015700,476
2007,55079015800,401
2007,55079015900,491
2007,55079016000,509
2007,55079016100,620
2007,55079016200,539
2007,55079016300,777
2007,55079016400,666
2007,55079016500,393
2007,55079016600,362
2007,55079016700,438
2007,55079016800,487
2007,55079016900,636
2007,55079017000,954
2007,55079017100,486
2007,55079017200,473
2007,55079017300,670
2007,55079017400,412
2007,55079017500,613
2007,55079017600,439
2007,55079017900,694
2007,55079018000,687
2007,55079018100,724
2007,55079018200,537
2007,55079018300,640
2007,55079018400,448
2007,55079018500,606
2007,55079018600,467
2007,55079018700,543
2007,55079018800,346
2007,55079018900,371
2007,55079019000,1350
2007,55079019100,720
2007,55079019200,1148
2007,55079019300,969
2007,55079019400,860
2007,55079019500,1023
2007,55079019600,999
2007,55079019700,1338
2007,55079019800,1597
2007,55079019900,995
2007,55079020000,621
2007,55079020100,709
2007,55079020200,957
2007,55079020300,1128
2007,55079020400,625
2007,55079020500,638
2007,55079020600,1245
2007,55079020700,1403
2007,55079020800,1043
2007,55079020900,832
2007,55079021000,787
2007,55079021100,524
2007,55079021200,469
2007,55079021300,314
2007,55079021400,414
2007,55079021500,933
2007,55079021600,1235
2007,55079021700,1862
2007,55079021800,468
2007,55079060200,19
2007,55079080400,2
2007,55079090200,12
2007,55079091000,23
2007,55079091300,9
2007,55079091400,7
2007,55079101600,10
2007,55079110100,23
2007,55079120300,14
2007,55079120400,33
2007,55079120502,10
2007,55079185100,8
2007,55079185200,21
2007,55079185400,356
2007,55079185500,335
2007,55079185600,349
2007,55079185700,435
2007,55079185800,411
2007,55079185900,234
2007,55079186000,104
2007,55079186100,274
2007,55079186200,213
2007,55079186300,204
2007,55079186400,2
2007,55079186500,316
2007,55079186600,418
2007,55079186800,67
2007,55079186900,443
2007,55079187000,442
2007,55079187400,645
2007,55079980000,17
2008,55079000101,623
2008,55079000102,955
2008,55079000201,930
2008,55079000202,1357
2008,55079000301,671
2008,55079000302,572
2008,55079000303,478
2008,55079000304,1074
2008,55079000400,373
2008,55079000501,754
2008,55079000502,456
2008,55079000600,1458
2008,55079000700,1028
2008,55079000800,1308
2008,55079000900,653
2008,55079001000,995
2008,55079001100,513
2008,55079001200,470
2008,55079001300,913
2008,55079001400,330
2008,55079001500,602
2008,55079001600,606
2008,55079001700,961
2008,55079001800,581
2008,55079001900,836
2008,55079002000,710
2008,55079002100,568
2008,55079002200,577
2008,55079002300,1129
2008,55079002400,531
2008,55079002500,549
2008,55079002600,832
2008,55079002700,607
2008,55079002800,571
2008,55079002900,663
2008,55079003000,1202
2008,55079003100,1055
2008,55079003200,850
2008,55079003300,1149
2008,55079003400,1429
2008,55079003500,1049
2008,55079003600,545
2008,55079003700,778
2008,55079003800,668
2008,55079003900,782
2008,55079004000,563
2008,55079004100,801
2008,55079004200,683
2008,55079004300,1469
2008,55079004400,526
2008,55079004500,634
2008,55079004600,762
2008,55079004700,1077
2008,55079004800,1005
2008,55079004900,1196
2008,55079005000,1371
2008,55079005100,732
2008,55079005200,572
2008,55079005300,709
2008,55079005400,1375
2008,55079005500,1209
2008,55079005600,782
2008,55079005700,852
2008,55079005800,965
2008,55079005900,911
2008,55079006000,522
2008,55079006100,571
2008,55079006200,578
2008,55079006300,589
2008,55079006400,573
2008,55079006500,648
2008,55079006600,752
2008,55079006700,338
2008,55079006800,638
2008,55079006900,536
2008,55079007000,584
2008,55079007100,509
2008,55079007200,813
2008,55079007300,561
2008,55079007400,439
2008,55079007500,734
2008,55079007600,397
2008,55079007700,502
2008,55079007800,560
2008,55079007900,405
2008,55079008000,425
2008,55079008100,282
2008,55079008400,305
2008,55079008500,270
2008,55079008600,346
2008,55079008700,329
2008,55079008800,444
2008,55079008900,310
2008,55079009000,434
2008,55079009100,543
2008,55079009200,373
2008,55079009300,727
2008,55079009400,746
2008,55079009500,625
2008,55079009600,439
2008,55079009700,326
2008,55079009800,280
2008,55079009900,355
2008,55079010600,305
2008,55079010700,623
2008,55079010800,411
2008,55079011000,450
2008,55079011100,140
2008,55079011200,613
2008,55079011300,333
2008,55079011400,313
2008,55079012200,440
2008,55079012300,171
2008,55079012400,632
2008,55079012500,565
2008,55079012600,699
2008,55079012700,434
2008,55079012800,632
2008,55079012900,944
2008,55079013000,495
2008,55079013300,280
2008,55079013400,350
2008,55079013500,67
2008,55079013600,185
2008,55079013700,118
2008,55079014300,397
2008,55079014400,388
2008,55079014600,56
2008,55079014700,68
2008,55079014800,87
2008,55079014900,103
2008,55079015700,477
2008,55079015800,404
2008,55079015900,491
2008,55079016000,514
2008,55079016100,619
2008,55079016200,540
2008,55079016300,777
2008,55079016400,665
2008,55079016500,393
2008,55079016600,365
2008,55079016700,437
2008,55079016800,486
2008,55079016900,638
2008,55079017000,953
2008,55079017100,486
2008,55079017200,472
2008,55079017300,670
2008,55079017400,414
2008,55079017500,614
2008,55079017600,440
2008,55079017900,696
